"zone";"cx";"cy";"width";"height";"row";"col";"text"
169;712;89;20;20;"5";"23";"23"
169;689;89;20;20;"5";"24";"24"
169;665;89;20;20;"5";"25";"25"
169;642;89;20;20;"5";"26";"26"
169;619;89;20;20;"5";"27";"27"
169;595;89;20;20;"5";"28";"28"
169;572;89;20;20;"5";"29";"29"
169;1204;89;20;20;"5";"3";"3"
169;1181;89;20;20;"5";"4";"4"
169;1158;89;20;20;"5";"5";"5"
169;1134;89;20;20;"5";"6";"6"
169;1111;89;20;20;"5";"7";"7"
169;1088;89;20;20;"5";"8";"8"
169;1064;89;20;20;"5";"9";"9"
170;1444;956;20;20;"1";"1";"1"
170;1438;414;20;20;"1";"10";"10"
170;1438;930;20;20;"1";"2";"2"
170;1444;843;20;20;"1";"3";"3"
170;1438;816;20;20;"1";"4";"4"
170;1444;715;20;20;"1";"5";"5"
170;1438;688;20;20;"1";"6";"6"
170;1444;573;20;20;"1";"7";"7"
170;1438;547;20;20;"1";"8";"8"
170;1444;441;20;20;"1";"9";"9"
171;380;955;20;20;"1";"1";"1"
171;386;413;20;20;"1";"10";"10"
171;386;928;20;20;"1";"2";"2"
171;380;842;20;20;"1";"3";"3"
171;386;815;20;20;"1";"4";"4"
171;380;713;20;20;"1";"5";"5"
171;386;687;20;20;"1";"6";"6"
171;380;572;20;20;"1";"7";"7"
171;386;545;20;20;"1";"8";"8"
171;380;440;20;20;"1";"9";"9"
168;1201;1163;20;20;"1";"1";"1"
168;990;1163;20;20;"1";"10";"10"
168;967;1163;20;20;"1";"11";"11"
168;943;1163;20;20;"1";"12";"12"
168;922;1163;20;20;"1";"13";"13"
168;898;1163;20;20;"1";"14";"14"
168;876;1163;20;20;"1";"15";"15"
168;853;1163;20;20;"1";"16";"16"
168;830;1163;20;20;"1";"17";"17"
168;806;1163;20;20;"1";"18";"18"
168;783;1163;20;20;"1";"19";"19"
168;1176;1163;20;20;"1";"2";"2"
168;761;1163;20;20;"1";"20";"20"
168;739;1163;20;20;"1";"21";"21"
168;716;1163;20;20;"1";"22";"22"
168;691;1163;20;20;"1";"23";"23"
168;668;1163;20;20;"1";"24";"24"
168;645;1163;20;20;"1";"25";"25"
168;621;1163;20;20;"1";"26";"26"
168;1153;1163;20;20;"1";"3";"3"
168;1130;1163;20;20;"1";"4";"4"
168;1106;1163;20;20;"1";"5";"5"
168;1083;1163;20;20;"1";"6";"6"
168;1060;1163;20;20;"1";"7";"7"
168;1037;1163;20;20;"1";"8";"8"
168;1013;1163;20;20;"1";"9";"9"
168;1238;822;20;20;"10";"1";"1"
168;1026;822;20;20;"10";"10";"10"
168;1003;822;20;20;"10";"11";"11"
168;980;822;20;20;"10";"12";"12"
168;956;822;20;20;"10";"13";"13"
168;935;822;20;20;"10";"14";"14"
168;911;822;20;20;"10";"15";"15"
168;889;822;20;20;"10";"16";"16"
168;866;822;20;20;"10";"17";"17"
168;843;822;20;20;"10";"18";"18"
168;820;822;20;20;"10";"19";"19"
168;1214;822;20;20;"10";"2";"2"
168;796;822;20;20;"10";"20";"20"
168;774;822;20;20;"10";"21";"21"
168;753;822;20;20;"10";"22";"22"
168;729;822;20;20;"10";"23";"23"
168;704;822;20;20;"10";"24";"24"
168;681;822;20;20;"10";"25";"25"
168;658;822;20;20;"10";"26";"26"
168;634;822;20;20;"10";"27";"27"
168;611;822;20;20;"10";"28";"28"
168;588;822;20;20;"10";"29";"29"
168;1189;822;20;20;"10";"3";"3"
168;1166;822;20;20;"10";"4";"4"
168;1143;822;20;20;"10";"5";"5"
168;1120;822;20;20;"10";"6";"6"
168;1096;822;20;20;"10";"7";"7"
168;1073;822;20;20;"10";"8";"8"
168;1050;822;20;20;"10";"9";"9"
168;1226;791;20;20;"11";"1";"1"
168;1015;791;20;20;"11";"10";"10"
168;991;791;20;20;"11";"11";"11"
168;968;791;20;20;"11";"12";"12"
168;945;791;20;20;"11";"13";"13"
168;923;791;20;20;"11";"14";"14"
168;900;791;20;20;"11";"15";"15"
168;878;791;20;20;"11";"16";"16"
168;855;791;20;20;"11";"17";"17"
168;831;791;20;20;"11";"18";"18"
168;808;791;20;20;"11";"19";"19"
168;1203;791;20;20;"11";"2";"2"
168;785;791;20;20;"11";"20";"20"
168;763;791;20;20;"11";"21";"21"
168;741;791;20;20;"11";"22";"22"
168;718;791;20;20;"11";"23";"23"
168;693;791;20;20;"11";"24";"24"
168;669;791;20;20;"11";"25";"25"
168;646;791;20;20;"11";"26";"26"
168;623;791;20;20;"11";"27";"27"
168;599;791;20;20;"11";"28";"28"
168;1178;791;20;20;"11";"3";"3"
168;1154;791;20;20;"11";"4";"4"
168;1131;791;20;20;"11";"5";"5"
168;1108;791;20;20;"11";"6";"6"
168;1085;791;20;20;"11";"7";"7"
168;1061;791;20;20;"11";"8";"8"
168;1038;791;20;20;"11";"9";"9"
168;1238;762;20;20;"12";"1";"1"
168;1026;762;20;20;"12";"10";"10"
168;1003;762;20;20;"12";"11";"11"
168;980;762;20;20;"12";"12";"12"
168;956;762;20;20;"12";"13";"13"
168;935;762;20;20;"12";"14";"14"
168;911;762;20;20;"12";"15";"15"
168;889;762;20;20;"12";"16";"16"
168;866;762;20;20;"12";"17";"17"
168;843;762;20;20;"12";"18";"18"
168;820;762;20;20;"12";"19";"19"
168;1214;762;20;20;"12";"2";"2"
168;796;762;20;20;"12";"20";"20"
168;774;762;20;20;"12";"21";"21"
168;753;762;20;20;"12";"22";"22"
168;729;762;20;20;"12";"23";"23"
168;704;762;20;20;"12";"24";"24"
168;681;762;20;20;"12";"25";"25"
168;658;762;20;20;"12";"26";"26"
168;634;762;20;20;"12";"27";"27"
168;611;762;20;20;"12";"28";"28"
168;588;762;20;20;"12";"29";"29"
168;1189;762;20;20;"12";"3";"3"
168;1166;762;20;20;"12";"4";"4"
168;1143;762;20;20;"12";"5";"5"
168;1120;762;20;20;"12";"6";"6"
168;1096;762;20;20;"12";"7";"7"
168;1073;762;20;20;"12";"8";"8"
168;1050;762;20;20;"12";"9";"9"
168;1226;734;20;20;"13";"1";"1"
168;1015;734;20;20;"13";"10";"10"
168;991;734;20;20;"13";"11";"11"
168;968;734;20;20;"13";"12";"12"
168;945;734;20;20;"13";"13";"13"
168;923;734;20;20;"13";"14";"14"
168;900;734;20;20;"13";"15";"15"
168;878;734;20;20;"13";"16";"16"
168;855;734;20;20;"13";"17";"17"
168;831;734;20;20;"13";"18";"18"
168;808;734;20;20;"13";"19";"19"
168;1203;734;20;20;"13";"2";"2"
168;785;734;20;20;"13";"20";"20"
168;763;734;20;20;"13";"21";"21"
168;741;734;20;20;"13";"22";"22"
168;718;734;20;20;"13";"23";"23"
168;693;734;20;20;"13";"24";"24"
168;669;734;20;20;"13";"25";"25"
168;646;734;20;20;"13";"26";"26"
168;623;734;20;20;"13";"27";"27"
168;599;734;20;20;"13";"28";"28"
168;1178;734;20;20;"13";"3";"3"
168;1154;734;20;20;"13";"4";"4"
168;1131;734;20;20;"13";"5";"5"
168;1108;734;20;20;"13";"6";"6"
168;1085;734;20;20;"13";"7";"7"
168;1061;734;20;20;"13";"8";"8"
168;1038;734;20;20;"13";"9";"9"
168;1238;707;20;20;"14";"1";"1"
168;1026;707;20;20;"14";"10";"10"
168;1003;707;20;20;"14";"11";"11"
168;980;707;20;20;"14";"12";"12"
168;956;707;20;20;"14";"13";"13"
168;935;707;20;20;"14";"14";"14"
168;911;707;20;20;"14";"15";"15"
168;889;707;20;20;"14";"16";"16"
168;866;707;20;20;"14";"17";"17"
168;843;707;20;20;"14";"18";"18"
168;820;707;20;20;"14";"19";"19"
168;1214;707;20;20;"14";"2";"2"
168;796;707;20;20;"14";"20";"20"
168;774;707;20;20;"14";"21";"21"
168;753;707;20;20;"14";"22";"22"
168;729;707;20;20;"14";"23";"23"
168;704;707;20;20;"14";"24";"24"
168;681;707;20;20;"14";"25";"25"
168;658;707;20;20;"14";"26";"26"
168;634;707;20;20;"14";"27";"27"
168;611;707;20;20;"14";"28";"28"
168;588;707;20;20;"14";"29";"29"
168;1189;707;20;20;"14";"3";"3"
168;1166;707;20;20;"14";"4";"4"
168;1143;707;20;20;"14";"5";"5"
168;1120;707;20;20;"14";"6";"6"
168;1096;707;20;20;"14";"7";"7"
168;1073;707;20;20;"14";"8";"8"
