"zone";"cx";"cy";"width";"height";"row";"col";"text"
"Партер";1602,0;477,0;30,0;30,0;"9";"33";"33"
"Партер";1639,0;477,0;30,0;30,0;"9";"34";"34"
"Партер";1676,0;477,0;30,0;30,0;"9";"35";"35"
"Партер";1713,0;477,0;30,0;30,0;"9";"36";"36"
"Партер";397,0;566,0;30,0;30,0;"10";"1";"1"
"Партер";434,0;566,0;30,0;30,0;"10";"2";"2"
"Партер";471,0;566,0;30,0;30,0;"10";"3";"3"
"Партер";508,0;566,0;30,0;30,0;"10";"4";"4"
"Партер";545,0;566,0;30,0;30,0;"10";"5";"5"
"Партер";582,0;566,0;30,0;30,0;"10";"6";"6"
"Партер";619,0;566,0;30,0;30,0;"10";"7";"7"
"Партер";656,0;566,0;30,0;30,0;"10";"8";"8"
"Партер";693,0;566,0;30,0;30,0;"10";"9";"9"
"Партер";729,0;566,0;30,0;30,0;"10";"10";"10"
"Партер";766,0;566,0;30,0;30,0;"10";"11";"11"
"Партер";803,0;566,0;30,0;30,0;"10";"12";"12"
"Партер";840,0;566,0;30,0;30,0;"10";"13";"13"
"Партер";877,0;566,0;30,0;30,0;"10";"14";"14"
"Партер";914,0;566,0;30,0;30,0;"10";"15";"15"
"Партер";951,0;566,0;30,0;30,0;"10";"16";"16"
"Партер";988,0;566,0;30,0;30,0;"10";"17";"17"
"Партер";1025,0;566,0;30,0;30,0;"10";"18";"18"
"Партер";1062,0;566,0;30,0;30,0;"10";"19";"19"
"Партер";1122,0;566,0;30,0;30,0;"10";"20";"20"
"Партер";1159,0;566,0;30,0;30,0;"10";"21";"21"
"Партер";1196,0;566,0;30,0;30,0;"10";"22";"22"
"Партер";1233,0;566,0;30,0;30,0;"10";"23";"23"
"Партер";1270,0;566,0;30,0;30,0;"10";"24";"24"
"Партер";1307,0;566,0;30,0;30,0;"10";"25";"25"
"Партер";1344,0;566,0;30,0;30,0;"10";"26";"26"
"Партер";1381,0;566,0;30,0;30,0;"10";"27";"27"
